home_form_wins_3,home_form_draws_3,home_form_losses_3,home_form_points_3,home_form_goals_scored_3,home_form_goals_conceded_3,home_form_goal_diff_3,home_form_avg_goals_3,home_form_avg_shots_3,home_form_avg_sot_3,home_form_wins_5,home_form_draws_5,home_form_losses_5,home_form_points_5,home_form_goals_scored_5,home_form_goals_conceded_5,home_form_goal_diff_5,home_form_avg_goals_5,home_form_avg_shots_5,home_form_avg_sot_5,home_form_wins_10,home_form_draws_10,home_form_losses_10,home_form_points_10,home_form_goals_scored_10,home_form_goals_conceded_10,home_form_goal_diff_10,home_form_avg_goals_10,home_form_avg_shots_10,home_form_avg_sot_10,away_form_wins_3,away_form_draws_3,away_form_losses_3,away_form_points_3,away_form_goals_scored_3,away_form_goals_conceded_3,away_form_goal_diff_3,away_form_avg_goals_3,away_form_avg_shots_3,away_form_avg_sot_3,away_form_wins_5,away_form_draws_5,away_form_losses_5,away_form_points_5,away_form_goals_scored_5,away_form_goals_conceded_5,away_form_goal_diff_5,away_form_avg_goals_5,away_form_avg_shots_5,away_form_avg_sot_5,away_form_wins_10,away_form_draws_10,away_form_losses_10,away_form_points_10,away_form_goals_scored_10,away_form_goals_conceded_10,away_form_goal_diff_10,away_form_avg_goals_10,away_form_avg_shots_10,away_form_avg_sot_10,home_team_home_perf_win_rate,home_team_home_perf_avg_goals,home_team_home_perf_avg_conceded,home_team_home_perf_avg_shots,home_team_home_perf_avg_sot,away_team_away_perf_win_rate,away_team_away_perf_avg_goals,away_team_away_perf_avg_conceded,away_team_away_perf_avg_shots,away_team_away_perf_avg_sot,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_goal_diff,h2h_avg_total_goals,h2h_home_scoring_rate,h2h_away_scoring_rate,h2h_avg_shots,h2h_avg_corners,h2h_home_dominance,home_atk_avg_goals,home_atk_avg_shots,home_atk_avg_sot,home_atk_avg_corners,home_def_avg_conceded,home_def_clean_sheet_rate,home_def_shots_faced,home_def_avg_fouls,home_def_avg_yellow,home_def_avg_red,home_disc_fouls,home_disc_yellow,home_disc_red,home_mom_win_streak,home_mom_loss_streak,home_mom_unbeaten_streak,home_eff_goal_conversion,home_eff_shot_accuracy,home_eff_goals_per_sot,home_eff_sot_conversion,home_dom_shots_diff,home_dom_sot_diff,home_dom_corners_diff,home_dom_goals_diff,home_trend_goals,home_trend_conceded,home_trend_shots,home_trend_sot,home_consist_goals_std,home_consist_conceded_std,home_consist_shots_std,home_consist_sot_std,home_consist_corners_std,home_consist_gd_std,home_ht_goals_scored_avg,home_ht_goals_conceded_avg,home_ht_win_rate,home_ht_draw_rate,away_atk_avg_goals,away_atk_avg_shots,away_atk_avg_sot,away_atk_avg_corners,away_def_avg_conceded,away_def_clean_sheet_rate,away_def_shots_faced,away_def_avg_fouls,away_def_avg_yellow,away_def_avg_red,away_disc_fouls,away_disc_yellow,away_disc_red,away_mom_win_streak,away_mom_loss_streak,away_mom_unbeaten_streak,away_eff_goal_conversion,away_eff_shot_accuracy,away_eff_goals_per_sot,away_eff_sot_conversion,away_dom_shots_diff,away_dom_sot_diff,away_dom_corners_diff,away_dom_goals_diff,away_trend_goals,away_trend_conceded,away_trend_shots,away_trend_sot,away_consist_goals_std,away_consist_conceded_std,away_consist_shots_std,away_consist_sot_std,away_consist_corners_std,away_consist_gd_std,away_ht_goals_scored_avg,away_ht_goals_conceded_avg,away_ht_win_rate,away_ht_draw_rate,home_team_fd_home_opp_win_rate,home_team_fd_home_opp_avg_gd,home_team_fd_home_opp_avg_points,away_team_fd_away_opp_win_rate,away_team_fd_away_opp_avg_gd,away_team_fd_away_opp_avg_points,home_team_venue_mom_home_unbeaten,home_team_venue_mom_home_winning,home_team_venue_mom_home_scoring,away_team_venue_mom_away_unbeaten,away_team_venue_mom_away_winning,away_team_venue_mom_away_scoring,home_team_win_pct,home_team_ppm,away_team_win_pct,away_team_ppm,home_team_cs_rate,away_team_cs_rate,home_elo,away_elo,elo_diff,home_xg_proxy,away_xg_proxy,xg_proxy_diff,diff_form_points_3,diff_form_goals_scored_3,diff_form_avg_shots_3,diff_form_avg_sot_3,diff_form_goal_diff_3,diff_form_points_5,diff_form_goals_scored_5,diff_form_avg_shots_5,diff_form_avg_sot_5,diff_form_goal_diff_5,diff_form_points_10,diff_form_goals_scored_10,diff_form_avg_shots_10,diff_form_avg_sot_10,diff_form_goal_diff_10,home_advantage_index,home_team,away_team,date,ftr,ftr_encoded,season
1,0,2,3,3,5,-2,1.0,12.333333333333334,3.3333333333333335,1,0,2,3,3,5,-2,1.0,12.333333333333334,3.3333333333333335,1,0,2,3,3,5,-2,1.0,12.333333333333334,3.3333333333333335,1,1,1,4,6,3,3,2.0,14.0,3.3333333333333335,1,1,1,4,6,3,3,2.0,14.0,3.3333333333333335,1,1,1,4,6,3,3,2.0,14.0,3.3333333333333335,0.0,1.0,2.0,14.0,3.0,0.0,1.0,1.0,9.0,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.333333333333334,3.3333333333333335,5.666666666666667,1.6666666666666667,0.3333333333333333,12.333333333333334,10.666666666666666,1.6666666666666667,0.0,10.666666666666666,1.6666666666666667,0.0,1,0,1,0.08108108108108109,0.2702702702702703,0.3,0.2702702702702703,0.0,-1.0,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.5275252316519468,1.5275252316519468,0.5773502691896258,1.1547005383792517,2.5166114784235836,0.0,0.3333333333333333,0.0,0.6666666666666666,2.0,14.0,3.3333333333333335,5.666666666666667,1.0,0.3333333333333333,9.666666666666666,10.333333333333334,2.3333333333333335,0.0,10.333333333333334,2.3333333333333335,0.0,0,1,0,0.14285714285714285,0.23809523809523808,0.6,0.23809523809523808,4.333333333333333,-0.6666666666666666,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,1.7320508075688772,1.0,7.0,1.5275252316519468,2.516611478423583,2.6457513110645907,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.33,0.0,1.0,0.33,0.0,1.0,0,0,1,1,0,1,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.0,0.0,1491.403477126367,1499.14549997581,-7.742022849442947,0.33333333333333337,0.33333333333333337,0.0,-1,-3,-1.666666666666666,0.0,-5,-1,-3,-1.666666666666666,0.0,-5,-1,-3,-1.666666666666666,0.0,-5,0.75,Southampton,Manchester United,2019-08-31,D,1,2019-2020
1,1,1,4,4,7,-3,1.3333333333333333,18.333333333333332,6.666666666666667,1,1,1,4,4,7,-3,1.3333333333333333,18.333333333333332,6.666666666666667,1,1,1,4,4,7,-3,1.3333333333333333,18.333333333333332,6.666666666666667,1,1,1,4,3,3,0,1.0,10.333333333333334,3.0,1,1,1,4,3,3,0,1.0,10.333333333333334,3.0,1,1,1,4,3,3,0,1.0,10.333333333333334,3.0,0.0,1.0,1.0,14.0,5.0,0.0,1.0,1.0,8.0,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,18.333333333333332,6.666666666666667,5.666666666666667,2.3333333333333335,0.0,9.666666666666666,10.333333333333334,2.0,0.0,10.333333333333334,2.0,0.0,1,0,2,0.07272727272727272,0.36363636363636365,0.2,0.36363636363636365,8.666666666666666,2.3333333333333335,2.6666666666666665,-1.0,0.0,0.0,0.0,0.0,1.5275252316519468,1.5275252316519468,4.509249752822894,1.5275252316519465,2.0816659994661326,2.6457513110645907,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,10.333333333333334,3.0,6.333333333333333,1.0,0.3333333333333333,9.666666666666666,15.333333333333334,1.6666666666666667,0.0,15.333333333333334,1.6666666666666667,0.0,0,1,0,0.0967741935483871,0.2903225806451613,0.3333333333333333,0.2903225806451613,0.6666666666666666,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.041451884327381,0.0,2.0816659994661326,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.33,0.0,1.0,0.33,0.0,1.0,1,0,1,1,0,1,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.0,1500.56721209952,1499.7039814439618,0.8632306555582545,0.6666666666666667,0.30000000000000004,0.3666666666666667,0,1,7.999999999999998,3.666666666666667,-3,0,1,7.999999999999998,3.666666666666667,-3,0,1,7.999999999999998,3.666666666666667,-3,1.0,Chelsea,Sheffield United,2019-08-31,D,1,2019-2020
2,0,1,6,4,4,0,1.3333333333333333,11.0,4.666666666666667,2,0,1,6,4,4,0,1.3333333333333333,11.0,4.666666666666667,2,0,1,6,4,4,0,1.3333333333333333,11.0,4.666666666666667,1,1,1,4,5,4,1,1.6666666666666667,17.0,3.6666666666666665,1,1,1,4,5,4,1,1.6666666666666667,17.0,3.6666666666666665,1,1,1,4,5,4,1,1.6666666666666667,17.0,3.6666666666666665,1.0,2.0,1.0,16.0,9.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,11.0,4.666666666666667,5.666666666666667,1.3333333333333333,0.3333333333333333,17.333333333333332,8.333333333333334,2.0,0.0,8.333333333333334,2.0,0.0,0,1,0,0.12121212121212122,0.42424242424242425,0.2857142857142857,0.42424242424242425,-6.333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,1.5275252316519468,4.358898943540674,3.7859388972001824,3.7859388972001824,1.7320508075688772,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,17.0,3.6666666666666665,7.333333333333333,1.3333333333333333,0.0,15.0,9.0,1.0,0.0,9.0,1.0,0.0,0,1,0,0.09803921568627451,0.21568627450980393,0.45454545454545453,0.21568627450980393,2.0,-2.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.5275252316519468,0.5773502691896257,14.0,2.886751345948129,6.110100926607786,1.5275252316519468,0.3333333333333333,1.3333333333333333,0.0,0.0,0.33,0.0,1.0,0.33,0.0,1.0,1,1,1,1,0,1,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.0,0.0,1509.9834498601524,1499.1386701595557,10.844779700596746,0.46666666666666673,0.3666666666666667,0.10000000000000003,2,-1,-6.0,1.0000000000000004,-1,2,-1,-6.0,1.0000000000000004,-1,2,-1,-6.0,1.0000000000000004,-1,1.5,Arsenal,Tottenham,2019-09-01,D,1,2019-2020
3,0,0,9,8,2,6,2.6666666666666665,18.333333333333332,6.0,4,0,0,12,12,3,9,3.0,17.5,6.25,4,0,0,12,12,3,9,3.0,17.5,6.25,1,1,1,4,3,4,-1,1.0,10.333333333333334,3.6666666666666665,1,1,2,4,3,5,-2,0.75,10.0,3.25,1,1,2,4,3,5,-2,0.75,10.0,3.25,1.0,3.5,1.0,20.0,6.0,0.5,1.0,1.5,9.0,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.5,6.25,7.5,0.75,0.25,10.5,9.75,0.5,0.0,9.75,0.5,0.0,4,0,4,0.17142857142857143,0.35714285714285715,0.48,0.35714285714285715,7.0,3.0,3.25,2.25,0.0,0.0,0.0,0.0,0.816496580927726,0.5,5.0,0.9574271077563381,3.1091263510296048,0.9574271077563381,2.0,0.0,1.0,0.0,0.75,10.0,3.25,5.5,1.25,0.25,13.25,8.25,2.0,0.0,8.25,2.0,0.0,0,0,2,0.075,0.325,0.23076923076923078,0.325,-3.25,-0.5,0.25,-0.5,0.0,0.0,0.0,0.0,0.5,1.2583057392117916,2.160246899469287,1.2583057392117916,0.5773502691896257,1.2909944487358056,0.5,0.5,0.25,0.5,0.33,0.0,1.0,0.33,0.0,1.0,2,2,2,1,1,2,1.0,3.0,0.25,1.0,0.0,0.5,1538.596402440802,1490.2783559143797,48.31804652642222,0.625,0.325,0.3,5,5,7.999999999999998,2.3333333333333335,7,8,9,7.5,3.0,11,8,9,7.5,3.0,11,3.0,Liverpool,Newcastle,2019-09-14,H,0,2019-2020
0,2,1,2,3,4,-1,1.0,17.333333333333332,4.333333333333333,1,2,1,5,7,4,3,1.75,15.75,4.5,1,2,1,5,7,4,3,1.75,15.75,4.5,2,1,0,7,6,3,3,2.0,11.666666666666666,3.3333333333333335,2,2,0,8,6,3,3,1.5,12.5,2.75,2,2,0,8,6,3,3,1.5,12.5,2.75,0.5,2.5,1.0,16.5,4.0,0.5,1.5,1.0,11.0,2.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,15.75,4.5,5.0,1.0,0.25,9.75,9.5,2.25,0.0,9.5,2.25,0.0,0,0,1,0.1111111111111111,0.2857142857142857,0.3888888888888889,0.2857142857142857,6.0,1.0,2.0,0.75,0.0,0.0,0.0,0.0,1.5,0.816496580927726,6.701989754294367,2.6457513110645907,2.449489742783178,2.217355782608345,0.75,0.25,0.75,0.0,1.5,12.5,2.75,6.25,0.75,0.25,9.5,8.0,0.25,0.0,8.0,0.25,0.0,2,0,4,0.12,0.22,0.5454545454545454,0.22,3.0,-0.25,1.5,0.75,0.0,0.0,0.0,0.0,1.2909944487358056,0.5,2.0816659994661326,1.707825127659933,3.8622100754188224,0.9574271077563381,0.75,0.5,0.5,0.25,0.33,0.0,1.0,0.33,0.0,1.0,0,0,2,2,1,2,0.25,1.25,0.5,2.0,0.5,0.0,1498.9227035208535,1519.712256519542,-20.789552998688578,0.45,0.275,0.175,-5,-3,5.666666666666666,0.9999999999999996,-4,-3,1,3.25,1.75,0,-3,1,3.25,1.75,0,0.625,Manchester United,Leicester,2019-09-14,H,0,2019-2020
1,0,2,3,5,6,-1,1.6666666666666667,9.666666666666666,5.333333333333333,1,0,3,3,6,10,-4,1.5,10.25,5.25,1,0,3,3,6,10,-4,1.5,10.25,5.25,2,1,0,7,9,3,6,3.0,21.333333333333332,7.0,3,1,0,10,14,3,11,3.5,19.5,7.5,3,1,0,10,14,3,11,3.5,19.5,7.5,0.5,2.5,2.0,10.5,6.5,1.0,4.0,0.5,16.5,7.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.25,5.25,3.0,2.5,0.0,16.5,9.25,1.25,0.0,9.25,1.25,0.0,0,2,0,0.14634146341463414,0.5121951219512195,0.2857142857142857,0.5121951219512195,-6.25,-1.25,-5.0,-1.0,0.0,0.0,0.0,0.0,1.2909944487358056,1.2909944487358056,4.031128874149275,2.0615528128088303,2.70801280154532,2.160246899469287,0.75,1.75,0.25,0.25,3.5,19.5,7.5,6.75,0.75,0.5,6.0,12.5,1.75,0.0,12.5,1.75,0.0,2,0,4,0.1794871794871795,0.38461538461538464,0.4666666666666667,0.38461538461538464,13.5,4.0,4.75,2.75,0.0,0.0,0.0,0.0,1.2909944487358056,0.9574271077563381,7.32575365861197,2.3804761428476167,5.057996968497839,2.217355782608345,1.75,0.5,1.0,0.0,0.33,0.0,1.0,0.33,0.0,1.0,0,0,2,2,2,2,0.25,0.75,0.75,2.5,0.0,0.5,1480.0243353993046,1529.3766920781304,-49.3523566788258,0.525,0.75,-0.22499999999999998,-4,-4,-11.666666666666666,-1.666666666666667,-7,-7,-8,-9.25,-2.25,-15,-7,-8,-9.25,-2.25,-15,0.3,Norwich,Manchester City,2019-09-14,H,0,2019-2020
0,2,1,2,4,5,-1,1.3333333333333333,10.333333333333334,3.0,0,3,1,3,4,5,-1,1.0,9.75,2.75,0,3,1,3,4,5,-1,1.0,9.75,2.75,1,2,0,5,6,5,1,2.0,16.666666666666668,6.0,1,2,1,5,6,9,-3,1.5,17.0,6.25,1,2,1,5,6,9,-3,1.5,17.0,6.25,0.0,1.0,1.0,11.5,2.0,0.5,1.5,3.0,20.5,7.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.75,2.75,4.5,1.25,0.25,13.0,12.75,2.0,0.25,12.75,2.0,0.25,0,1,0,0.10256410256410256,0.28205128205128205,0.36363636363636365,0.28205128205128205,-3.25,-0.5,-2.5,-0.25,0.0,0.0,0.0,0.0,0.816496580927726,1.2583057392117916,4.924428900898052,1.5,1.7320508075688772,0.5,0.25,1.0,0.0,0.25,1.5,17.0,6.25,5.0,2.25,0.0,9.25,9.25,1.5,0.0,9.25,1.5,0.0,0,0,3,0.08823529411764706,0.36764705882352944,0.24,0.36764705882352944,7.75,2.5,1.75,-0.75,0.0,0.0,0.0,0.0,1.2909944487358056,1.2583057392117916,4.546060565661952,1.5,2.160246899469287,2.217355782608345,1.25,0.75,0.5,0.25,0.33,0.0,1.0,0.33,0.0,1.0,2,0,2,1,1,1,0.0,0.75,0.25,1.25,0.0,0.0,1490.2388187058637,1500.542366375154,-10.30354766929031,0.275,0.625,-0.35,-3,-2,-6.333333333333334,-3.0,-2,-2,-2,-7.25,-3.5,2,-2,-2,-7.25,-3.5,2,0.6,Wolverhampton,Chelsea,2019-09-14,A,2,2019-2020
0,1,2,1,2,5,-3,0.6666666666666666,14.666666666666666,2.6666666666666665,0,1,3,1,2,8,-6,0.5,13.75,2.75,0,1,3,1,2,8,-6,0.5,13.75,2.75,1,1,1,4,5,6,-1,1.6666666666666667,17.0,6.666666666666667,2,1,1,7,6,6,0,1.5,14.75,5.5,2,1,1,7,6,6,0,1.5,14.75,5.5,0.0,0.5,3.0,17.0,3.0,0.5,1.0,1.5,8.5,2.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.75,2.75,6.25,2.0,0.0,11.5,12.25,1.75,0.0,12.25,1.75,0.0,0,0,1,0.03636363636363636,0.2,0.18181818181818182,0.2,2.25,-2.25,1.5,-1.5,0.0,0.0,0.0,0.0,0.5773502691896257,1.1547005383792515,6.5,0.5,1.5,1.2909944487358056,0.5,1.0,0.0,0.5,1.5,14.75,5.5,7.0,1.5,0.25,16.25,9.5,2.25,0.0,9.5,2.25,0.0,0,0,1,0.1016949152542373,0.3728813559322034,0.2727272727272727,0.3728813559322034,-1.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,1.2909944487358056,8.301606270274847,3.5118845842842465,4.08248290463863,1.4142135623730951,0.5,1.0,0.0,0.5,0.33,0.0,1.0,0.33,0.0,1.0,0,0,1,0,0,2,0.0,0.25,0.5,1.75,0.0,0.5,1471.1667224744929,1509.6714133417277,-38.504690867234785,0.275,0.55,-0.275,-3,-3,-2.333333333333334,-4.0,-2,-6,-4,-1.0,-2.75,-6,-6,-4,-1.0,-2.75,-6,0.14285714285714285,Watford,Arsenal,2019-09-15,D,1,2019-2020
2,0,1,6,9,4,5,3.0,19.666666666666668,6.333333333333333,3,1,1,10,16,6,10,3.2,20.6,7.6,3,1,1,10,16,6,10,3.2,20.6,7.6,0,2,1,2,4,6,-2,1.3333333333333333,22.333333333333332,4.333333333333333,0,2,3,2,4,10,-6,0.8,17.2,3.6,0,2,3,2,4,10,-6,0.8,17.2,3.6,0.5,3.0,1.0,22.5,8.0,0.0,0.5,1.0,10.5,2.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,20.6,7.6,8.6,1.2,0.4,6.2,11.4,1.6,0.0,11.4,1.6,0.0,0,1,0,0.1553398058252427,0.36893203883495146,0.42105263157894735,0.36893203883495146,14.4,4.2,6.4,2.0,-0.4000000000000003,0.39999999999999997,0.6999999999999981,-0.6000000000000006,1.3038404810405297,1.3038404810405297,6.8044103344816,2.073644135332772,6.024948132556827,2.5495097567963922,1.6,0.8,0.8,0.0,0.8,17.2,3.6,6.4,2.0,0.0,11.2,12.6,2.0,0.0,12.6,2.0,0.0,0,0,2,0.046511627906976744,0.20930232558139536,0.2222222222222222,0.20930232558139536,6.0,-1.2,2.4,-1.2,0.5,-0.20000000000000026,4.499999999999999,0.8999999999999996,0.8366600265340756,1.0,9.549869109050658,1.9493588689617927,1.3416407864998738,1.3038404810405297,0.4,1.2,0.0,0.4,0.33166666666666667,0.16666666666666666,1.1666666666666665,0.33166666666666667,-0.3333333333333333,1.0,2,1,2,1,0,1,0.6,2.0,0.0,0.4,0.5,0.0,1517.9656944582148,1472.2704614530808,45.695233005134014,0.76,0.36000000000000004,0.39999999999999997,4,5,-2.6666666666666643,2.0,7,8,12,3.400000000000002,3.9999999999999996,16,8,12,3.400000000000002,3.9999999999999996,16,5.0,Manchester City,Watford,2019-09-21,H,0,2019-2020
2,1,0,7,5,1,4,1.6666666666666667,15.666666666666666,6.333333333333333,2,2,1,8,6,7,-1,1.2,12.0,5.0,2,2,1,8,6,7,-1,1.2,12.0,5.0,1,1,1,4,3,3,0,1.0,17.666666666666668,5.333333333333333,2,2,1,8,8,4,4,1.6,14.6,4.6,2,2,1,8,8,4,4,1.6,14.6,4.6,0.5,1.0,2.5,11.5,5.5,0.0,1.0,1.0,15.0,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.0,5.0,5.2,1.4,0.4,14.2,11.0,1.6,0.2,11.0,1.6,0.2,0,0,4,0.1,0.4166666666666667,0.24,0.4166666666666667,-2.2,0.2,1.0,-0.2,0.09999999999999995,-1.1000000000000008,2.6,0.09999999999999998,1.3038404810405297,2.073644135332772,5.431390245600108,3.8078865529319543,2.7748873851023217,2.8635642126552705,0.4,0.4,0.2,0.6,1.6,14.6,4.6,4.6,0.8,0.4,9.6,10.4,2.0,0.0,10.4,2.0,0.0,1,0,2,0.1095890410958904,0.3150684931506849,0.34782608695652173,0.3150684931506849,5.0,1.2,0.4,0.8,-0.6000000000000003,-8.070495441509889e-17,0.999999999999999,0.5999999999999996,1.3416407864998738,0.8366600265340756,6.348228099241552,2.3021728866442674,2.3021728866442674,1.9235384061671346,0.8,0.2,0.8,0.0,0.33166666666666667,-0.3333333333333333,1.0,0.33166666666666667,-0.3333333333333333,1.0,1,1,1,2,0,2,0.4,1.6,0.4,1.6,0.5,0.0,1509.1547088341572,1509.5203618244225,-0.3656529902652892,0.5,0.45999999999999996,0.040000000000000036,3,2,-2.0000000000000018,1.0,4,0,-2,-2.5999999999999996,0.40000000000000036,-5,0,-2,-2.5999999999999996,0.40000000000000036,-5,1.0,West Ham,Manchester United,2019-09-22,H,0,2019-2020
0,2,1,2,5,7,-2,1.6666666666666667,15.0,5.0,2,2,1,8,8,8,0,1.6,13.8,5.2,2,2,1,8,8,8,0,1.6,13.8,5.2,1,1,1,4,2,1,1,0.6666666666666666,9.0,3.3333333333333335,1,1,3,4,4,6,-2,0.8,11.2,4.2,1,1,3,4,4,6,-2,0.8,11.2,4.2,0.5,2.0,1.5,21.0,8.5,0.0,0.5,2.0,8.5,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,13.8,5.2,5.8,1.6,0.2,19.2,8.4,2.4,0.0,8.4,2.4,0.0,0,0,2,0.11594202898550725,0.37681159420289856,0.3076923076923077,0.37681159420289856,-5.4,-0.4,-0.4,0.0,0.19999999999999982,0.5,1.3999999999999986,0.29999999999999954,0.5477225575051661,1.140175425099138,7.496665925596525,3.1144823004794873,4.43846820423443,1.224744871391589,0.8,0.8,0.2,0.4,0.8,11.2,4.2,2.8,1.2,0.4,18.0,11.6,1.6,0.2,11.6,1.6,0.2,0,0,1,0.07142857142857142,0.375,0.19047619047619047,0.375,-6.8,0.6,-5.6,-0.4,-0.3000000000000002,-0.7000000000000002,-0.6000000000000006,-0.30000000000000077,0.8366600265340756,1.3038404810405297,6.220932405998316,1.9235384061671346,4.147288270665544,1.51657508881031,0.4,0.4,0.4,0.4,0.33166666666666667,0.16666666666666666,1.1666666666666665,0.33166666666666667,0.0,1.1666666666666665,2,0,2,0,0,0,0.4,1.6,0.2,0.8,0.0,0.0,1508.5676743631398,1482.2245932441776,26.343081118962118,0.52,0.42000000000000004,0.09999999999999998,-2,3,6.0,1.6666666666666665,-3,4,4,2.6000000000000014,1.0,2,4,4,2.6000000000000014,1.0,2,2.0,Arsenal,Aston Villa,2019-09-22,H,0,2019-2020
2,1,0,7,10,6,4,3.3333333333333335,17.0,6.333333333333333,2,2,1,8,11,11,0,2.2,16.6,6.2,2,2,1,8,11,11,0,2.2,16.6,6.2,3,0,0,9,9,2,7,3.0,20.333333333333332,7.0,5,0,0,15,15,4,11,3.0,18.2,6.8,5,0,0,15,15,4,11,3.0,18.2,6.8,0.0,1.5,1.5,13.5,5.0,1.0,2.5,0.5,15.0,6.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,16.6,6.2,5.0,2.2,0.0,9.6,9.6,1.6,0.0,9.6,1.6,0.0,1,0,4,0.13253012048192772,0.37349397590361444,0.3548387096774194,0.37349397590361444,7.0,2.4,1.0,0.0,1.1,-0.30000000000000004,-0.7000000000000026,-0.20000000000000107,1.9235384061671346,1.0954451150103321,4.03732584763727,1.3038404810405297,1.8708286933869707,2.5495097567963922,1.6,0.6,0.6,0.2,3.0,18.2,6.8,8.0,0.8,0.2,10.0,8.8,0.4,0.0,8.8,0.4,0.0,5,0,5,0.16483516483516483,0.37362637362637363,0.4411764705882353,0.37362637362637363,8.2,4.0,4.4,2.2,-0.1000000000000007,-0.10000000000000003,1.1999999999999993,0.4999999999999993,0.7071067811865476,0.4472135954999579,4.604345773288535,1.4832396974191326,2.9154759474226504,0.8366600265340756,2.0,0.2,1.0,0.0,0.33166666666666667,0.0,1.1666666666666665,0.33166666666666667,0.3333333333333333,1.1666666666666665,2,0,2,2,2,2,0.4,1.6,1.0,3.0,0.0,0.5,1510.2458933430403,1547.2145941429312,-36.96870079989094,0.6200000000000001,0.68,-0.05999999999999994,-2,1,-3.333333333333332,-0.666666666666667,-3,-7,-4,-1.5999999999999979,-0.5999999999999996,-11,-7,-4,-1.5999999999999979,-0.5999999999999996,-11,0.5333333333333333,Chelsea,Liverpool,2019-09-22,A,2,2019-2020
